function,method,reward_dir,iteration,best_regret_mean,best_regret_std,cum_scaled_move_cost_mean,cum_scaled_move_cost_std
ackley,pure_bo,pure_bo,17,0.7450868089796742,0.6874770613368274,12.351622849705853,2.956842987834631
ackley,pure_bo,pure_bo,18,0.7450868089796742,0.6874770613368274,13.294953782960599,3.565520181197697
ackley,pure_bo,pure_bo,19,0.7450868089796742,0.6874770613368274,14.463817893658577,3.9016730747867494
ackley,pure_bo,pure_bo,20,0.7450868089796742,0.6874770613368274,15.860607207353445,3.9723945949551114
ackley,pure_bo,pure_bo,21,0.7450868089796742,0.6874770613368274,16.89772124098599,4.4324151730568575
ackley,pure_bo,pure_bo,22,0.7450868089796742,0.6874770613368274,17.847610450551144,4.627079568966416
ackley,pure_bo,pure_bo,23,0.7450868089796742,0.6874770613368274,18.761695563407645,4.89427131387944
ackley,pure_bo,pure_bo,24,0.7450868089796742,0.6874770613368274,20.069050835995412,5.460535720831231
ackley,pure_bo,pure_bo,25,0.7450868089796742,0.6874770613368274,21.207755353761957,5.859684275915142
ackley,pure_bo,pure_bo,26,0.6588304551655537,0.7405938224431113,22.149919655890496,6.0555937854694415
ackley,pure_bo,pure_bo,27,0.6588304551655537,0.7405938224431113,22.77341695320311,6.231549830757499
ackley,pure_bo,pure_bo,28,0.6588304551655537,0.7405938224431113,23.81669641236701,6.2031086053767375
ackley,pure_bo,pure_bo,29,0.6588304551655537,0.7405938224431113,24.88126833569199,6.244243004660853
ackley,pure_bo,pure_bo,30,0.6588304551655537,0.7405938224431113,26.062824366414706,6.543417933047975
ackley,pure_bo,pure_bo,31,0.6588304551655537,0.7405938224431113,27.36720673820064,6.323733854024928
ackley,pure_bo,pure_bo,32,0.6588304551655537,0.7405938224431113,28.598048580758924,6.232515032632756
ackley,pure_bo,pure_bo,33,0.6588304551655537,0.7405938224431113,29.920286989699992,6.195441348596178
ackley,pure_bo,pure_bo,34,0.6588304551655537,0.7405938224431113,31.15011437074435,6.106484114154725
ackley,pure_bo,pure_bo,35,0.6588304551655537,0.7405938224431113,32.25879233677184,6.214716535467889
ackley,pure_bo,pure_bo,36,0.6588304551655537,0.7405938224431113,33.49644020337357,6.057262547719918
ackley,pure_bo,pure_bo,37,0.6588304551655537,0.7405938224431113,34.70820678651523,5.780813755536803
ackley,pure_bo,pure_bo,38,0.6588304551655537,0.7405938224431113,36.09365504129709,5.832658563279838
ackley,pure_bo,pure_bo,39,0.6588304551655537,0.7405938224431113,37.41313494050709,5.739879699379373
ackley,pure_bo,pure_bo,40,0.6588304551655537,0.7405938224431113,38.434459980568086,5.462522336136584
ackley,pure_bo,pure_bo,41,0.6588304551655537,0.7405938224431113,39.72419582247814,5.3569301961358695
ackley,pure_bo,pure_bo,42,0.6588304551655537,0.7405938224431113,41.041579122680425,5.028292448494833
ackley,pure_bo,pure_bo,43,0.6588304551655537,0.7405938224431113,41.84971793535979,4.84702368384813
ackley,pure_bo,pure_bo,44,0.6588304551655537,0.7405938224431113,43.184326537559826,4.566059504737531
ackley,pure_bo,pure_bo,45,0.6540641276709652,0.7338532390040872,44.259218441326574,4.614521626228161
ackley,pure_bo,pure_bo,46,0.6322631327964227,0.749678031853352,45.04082289297136,4.661984961394403
ackley,pure_bo,pure_bo,47,0.6322631327964227,0.749678031853352,45.50638813962164,4.5090228342045435
ackley,pure_bo,pure_bo,48,0.6322631327964227,0.749678031853352,46.07183656049335,4.3409141045821285
ackley,pure_bo,pure_bo,49,0.6322631327964227,0.749678031853352,46.73278946950751,4.264002176915995
ackley,earlbo,earlbo,0,1.836943713966977,0.4317820743639856,0.5825765987929828,0.0656091583147319
ackley,earlbo,earlbo,1,1.582367121787663,0.4433782354179711,0.685699428674528,0.08356559208037119
ackley,earlbo,earlbo,2,1.2510752405293357,0.3945715664074603,0.8036026875066359,0.12853673224156228
ackley,earlbo,earlbo,3,1.0101642787676188,0.18952126086254123,0.9410433818631362,0.15616130265239048
ackley,earlbo,earlbo,4,0.7322152047295316,0.24025898172263277,1.0165653716316116,0.14787280765049474
ackley,earlbo,earlbo,5,0.7322152047295316,0.24025898172263277,1.1028394464427926,0.13881375556442271
ackley,earlbo,earlbo,6,0.5175460849011064,0.06985870865190691,1.2376263922478257,0.13613662490872572
ackley,earlbo,earlbo,7,0.5175460849011064,0.06985870865190691,1.3749261462200615,0.07222406859660395
ackley,earlbo,earlbo,8,0.46688786367067836,0.0710438756484517,1.6036129103088628,0.14225677054113262
ackley,earlbo,earlbo,9,0.46688786367067836,0.0710438756484517,1.8012801875597102,0.2748531045462952
ackley,earlbo,earlbo,10,0.4409951035166905,0.09423823534697592,1.9457856228594579,0.24296655035485842
ackley,earlbo,earlbo,11,0.4196288322153241,0.10451126447720636,2.0879084709608833,0.2134613062785747
ackley,earlbo,earlbo,12,0.4196288322153241,0.10451126447720636,2.209202946333438,0.21148239036717031
ackley,earlbo,earlbo,13,0.41579826097818584,0.10715264870518817,2.327605718224856,0.2248397972865145
ackley,earlbo,earlbo,14,0.41579826097818584,0.10715264870518817,2.460267570828194,0.2650347474657838
ackley,earlbo,earlbo,15,0.30204523803698463,0.05372852166827521,2.6017985437615665,0.2465505719052008
ackley,earlbo,earlbo,16,0.25199816399548586,0.047849974244249666,2.707886069108092,0.21435548834660215
ackley,earlbo,earlbo,17,0.25199816399548586,0.047849974244249666,2.8027262754124105,0.19017012685565463
ackley,earlbo,earlbo,18,0.25199816399548586,0.047849974244249666,2.979628265047778,0.09917338793511893
ackley,earlbo,earlbo,19,0.25199816399548586,0.047849974244249666,3.104000184318943,0.057940485789289176
ackley,earlbo,earlbo,20,0.12446782723822188,0.07469840411740429,3.218390430873209,0.07884148144778262
ackley,earlbo,earlbo,21,0.12446782723822188,0.07469840411740429,3.520021742075644,0.24264367830582745
ackley,earlbo,earlbo,22,0.12446782723822188,0.07469840411740429,3.8411191051844042,0.39056379718108525
ackley,earlbo,earlbo,23,0.12446782723822188,0.07469840411740429,4.026008491615545,0.37143475130889786
ackley,earlbo,earlbo,24,0.12446782723822188,0.07469840411740429,4.246014339532488,0.34020047769187506
ackley,earlbo,earlbo,25,0.12446782723822188,0.07469840411740429,4.57793291334892,0.26652367084097756
ackley,earlbo,earlbo,26,0.10605547476435644,0.05016341938860848,4.758695517406734,0.25034037273211407
ackley,earlbo,earlbo,27,0.10605547476435644,0.05016341938860848,4.942413564213261,0.24544484441964387
ackley,earlbo,earlbo,28,0.10605547476435644,0.05016341938860848,5.198561186272066,0.2221244778099027
ackley,earlbo,earlbo,29,0.10605547476435644,0.05016341938860848,5.357582180004513,0.20637115791839936
ackley,earlbo,earlbo,30,0.10605547476435644,0.05016341938860848,5.5260397215443895,0.2541613132120131
ackley,earlbo,earlbo,31,0.10605547476435644,0.05016341938860848,5.679967535031559,0.2397840810734928
ackley,earlbo,earlbo,32,0.10605547476435644,0.05016341938860848,5.8537191001217606,0.2572947255616262
ackley,earlbo,earlbo,33,0.10605547476435644,0.05016341938860848,6.026589009469728,0.21795906086758615
ackley,earlbo,earlbo,34,0.10605547476435644,0.05016341938860848,6.236540958805833,0.21981028297038213
ackley,earlbo,earlbo,35,0.10605547476435644,0.05016341938860848,6.521241123663638,0.10068520746497955
ackley,earlbo,earlbo,36,0.10605547476435644,0.05016341938860848,6.723919290718881,0.06472919604880184
ackley,earlbo,earlbo,37,0.10605547476435644,0.05016341938860848,7.000966631374893,0.06878952467783428
ackley,earlbo,earlbo,38,0.10605547476435644,0.05016341938860848,7.181688175777944,0.07755201190898883
ackley,earlbo,earlbo,39,0.10605547476435644,0.05016341938860848,7.346355115453053,0.04601802183233007
ackley,earlbo,earlbo,40,0.10605547476435644,0.05016341938860848,7.506324512864858,0.06996022880774819
ackley,earlbo,earlbo,41,0.10605547476435644,0.05016341938860848,7.716019062629473,0.11501691887029046
ackley,earlbo,earlbo,42,0.10605547476435644,0.05016341938860848,7.8702482453940945,0.03894139665658531
ackley,earlbo,earlbo,43,0.10605547476435644,0.05016341938860848,8.072639812979862,0.07883684397561198
ackley,earlbo,earlbo,44,0.10605547476435644,0.05016341938860848,8.322203618990807,0.0829758373181105
ackley,earlbo,earlbo,45,0.10605547476435644,0.05016341938860848,8.560792422556698,0.11217637892896506
ackley,earlbo,earlbo,46,0.10605547476435644,0.05016341938860848,8.852112272874244,0.08839088725278968
ackley,earlbo,earlbo,47,0.10605547476435644,0.05016341938860848,9.125054146690921,0.044405492929896304
ackley,earlbo,earlbo,48,0.10605547476435644,0.05016341938860848,9.422116407081157,0.07251458540467005
ackley,earlbo,earlbo,49,0.10605547476435644,0.05016341938860848,9.633789436798454,0.07249716440569619
ackley,snake,snake,0,2.1274591931179283,0.7267048746120315,0.5976768113679941,0.14263085096459566
ackley,snake,snake,1,1.6241428080654685,0.5732176996460264,0.7671500594591598,0.2540749262818302
ackley,snake,snake,2,1.5466455196501798,0.5925536658562317,0.8567908920745227,0.3030881316906918
ackley,snake,snake,3,1.4531236254389477,0.5656684096580509,0.9322488676427382,0.32055707630364366
ackley,snake,snake,4,1.1594502575464156,0.7751118089411744,1.0014663665280976,0.3320242461673005
ackley,snake,snake,5,0.9912183666321034,0.7469661528323683,1.1056928764671599,0.3351541841201547
ackley,snake,snake,6,0.9648680323405819,0.7313909064915046,1.2205114761100309,0.2957815733737715
ackley,snake,snake,7,0.8136491945130856,0.5177559345149034,1.4362434869206453,0.2042353405804456
ackley,snake,snake,8,0.6983401576892949,0.6109765998118675,1.6729300924121304,0.2722601318423541
ackley,snake,snake,9,0.5836688078748525,0.45327953892942535,1.7349241792305403,0.2723376148058469
ackley,snake,snake,10,0.336944716440851,0.15647596096608765,1.8228456007289868,0.2839480372208694
ackley,snake,snake,11,0.33546871468663325,0.15600550511273356,1.8963434477558387,0.29551618078024067
ackley,snake,snake,12,0.31429387020564353,0.1522759807947594,1.9520167079625246,0.295570368431726
ackley,snake,snake,13,0.28580361119503,0.11982833871861745,2.020579244769379,0.290720137150255
ackley,snake,snake,14,0.19517888766181382,0.08867758756779065,2.071935059469711,0.28631560903057
ackley,snake,snake,15,0.19517888766181382,0.08867758756779065,2.139277594616081,0.2885025464151009
ackley,snake,snake,16,0.19517888766181382,0.08867758756779065,2.2093069320783356,0.290882995075671
ackley,snake,snake,17,0.19517888766181382,0.08867758756779065,2.262110999239003,0.3002092483445506
ackley,snake,snake,18,0.16420780938209653,0.09195814562992864,2.3861767271421774,0.34966578505980683
ackley,snake,snake,19,0.11461158057988567,0.03481321532162752,2.5754051063157477,0.37627631660416255
ackley,snake,snake,20,0.11461158057988567,0.03481321532162752,2.7113571995168173,0.3157113695002335
ackley,snake,snake,21,0.11461158057988567,0.03481321532162752,2.831039640973502,0.310317887540517
ackley,snake,snake,22,0.08074987661861426,0.041945540225027396,3.0092444153930056,0.30542831697895817
ackley,snake,snake,23,0.08074987661861426,0.041945540225027396,3.156324270926975,0.25711066528314097
ackley,snake,snake,24,0.08074987661861426,0.041945540225027396,3.301990329679539,0.27871462919744044
ackley,snake,snake,25,0.056747283986335585,0.012690339093311359,3.4645093200091552,0.3225471582169113
ackley,snake,snake,26,0.056747283986335585,0.012690339093311359,3.608277982875425,0.3500534110006064
ackley,snake,snake,27,0.056747283986335585,0.012690339093311359,3.741907120719043,0.4039139047413051
ackley,snake,snake,28,0.056747283986335585,0.012690339093311359,3.9952757235426937,0.3706558342091479
ackley,snake,snake,29,0.056747283986335585,0.012690339093311359,4.256290321436431,0.3278938357761898
ackley,snake,snake,30,0.056747283986335585,0.012690339093311359,4.491375272783183,0.37159432403558496
ackley,snake,snake,31,0.056747283986335585,0.012690339093311359,4.7358953090087335,0.2959606788855539
ackley,snake,snake,32,0.056747283986335585,0.012690339093311359,4.903697212709376,0.31174933549590506
ackley,snake,snake,33,0.056747283986335585,0.012690339093311359,5.123175804517157,0.2942174574233113
ackley,snake,snake,34,0.056747283986335585,0.012690339093311359,5.382384750325173,0.2752271690239599
ackley,snake,snake,35,0.056747283986335585,0.012690339093311359,5.655100481964483,0.19259417981459764
ackley,snake,snake,36,0.056747283986335585,0.012690339093311359,5.8862182182849665,0.13997040199671368
ackley,snake,snake,37,0.056747283986335585,0.012690339093311359,6.180987536601407,0.10178521694321542
ackley,snake,snake,38,0.056747283986335585,0.012690339093311359,6.489941628459866,0.19846490425818938
ackley,snake,snake,39,0.056747283986335585,0.012690339093311359,6.738029838602757,0.1569493133549322
ackley,snake,snake,40,0.056747283986335585,0.012690339093311359,6.964977225558027,0.15112332249118193
ackley,snake,snake,41,0.056747283986335585,0.012690339093311359,7.131039105084423,0.1457524627284592
ackley,snake,snake,42,0.056747283986335585,0.012690339093311359,7.331378064816227,0.14108452868032242
ackley,snake,snake,43,0.056747283986335585,0.012690339093311359,7.495617848057531,0.15300396032559532
ackley,snake,snake,44,0.056747283986335585,0.012690339093311359,7.664543741297628,0.14862296230106195
ackley,snake,snake,45,0.056747283986335585,0.012690339093311359,7.871144791571112,0.12490524183946976
ackley,snake,snake,46,0.056747283986335585,0.012690339093311359,8.115608893830485,0.10451652862698257
ackley,snake,snake,47,0.056747283986335585,0.012690339093311359,8.347031909078098,0.1185080469728946
ackley,snake,snake,48,0.056747283986335585,0.012690339093311359,8.54057453451309,0.12752919009697353
ackley,snake,snake,49,0.056747283986335585,0.012690339093311359,8.76144425517731,0.14828756963110795
ackley,log_improvement_movement_cost3,log_improvement_movement_cost3,0,1.8088827114040154,0.3685494594007865,0.5142629514996797,0.04734881374094908
ackley,log_improvement_movement_cost3,log_improvement_movement_cost3,1,1.5193157604988918,0.444273571187987,0.5907523025016912,0.04885031863841518
ackley,log_improvement_movement_cost3,log_improvement_movement_cost3,2,1.3998281517023272,0.3838035893793135,0.6598107289134193,0.06038281543871377
ackley,log_improvement_movement_cost3,log_improvement_movement_cost3,3,1.1912319168383847,0.20699139364961994,0.7426428959843832,0.08389084685195701
ackley,log_improvement_movement_cost3,log_improvement_movement_cost3,4,0.9235477491292928,0.41089590513554086,0.8299877638493157,0.11172895276778717
ackley,log_improvement_movement_cost3,log_improvement_movement_cost3,5,0.8857197070057391,0.451249065971395,0.9116169819678882,0.13388851115721284
ackley,log_improvement_movement_cost3,log_improvement_movement_cost3,6,0.8233163528641794,0.4727934666754559,0.9990339704206774,0.1490849890003558
ackley,log_improvement_movement_cost3,log_improvement_movement_cost3,7,0.7552902175262308,0.5293347079362588,1.0924306899142844,0.15428262354886857
ackley,log_improvement_movement_cost3,log_improvement_movement_cost3,8,0.5845876433667709,0.3229584811731732,1.1582967612474677,0.14030358045738428
ackley,log_improvement_movement_cost3,log_improvement_movement_cost3,9,0.3722114467057165,0.12550271353611187,1.2429785866717884,0.1279778701390959
ackley,log_improvement_movement_cost3,log_improvement_movement_cost3,10,0.32661113607906406,0.0967747753393166,1.328803065401624,0.11068266855725335
ackley,log_improvement_movement_cost3,log_improvement_movement_cost3,11,0.32661113607906406,0.0967747753393166,1.3902342270134866,0.11256394629531832
ackley,log_improvement_movement_cost3,log_improvement_movement_cost3,12,0.27766958661951024,0.06529940404421387,1.4590774991867936,0.0921470368300206
ackley,log_improvement_movement_cost3,log_improvement_movement_cost3,13,0.23967977426271547,0.03801117443052416,1.5061668411126996,0.10340880926865292
ackley,log_improvement_movement_cost3,log_improvement_movement_cost3,14,0.20685627655393826,0.050077813943771525,1.5529482097154108,0.0903865280914629
ackley,log_improvement_movement_cost3,log_improvement_movement_cost3,15,0.20685627655393826,0.050077813943771525,1.622847500137232,0.11052663600741729
ackley,log_improvement_movement_cost3,log_improvement_movement_cost3,16,0.1998722268374308,0.055118024336833556,1.6811526245640873,0.11952855991155949
ackley,log_improvement_movement_cost3,log_improvement_movement_cost3,17,0.1998722268374308,0.055118024336833556,1.7177050785958128,0.11194668740784453
ackley,log_improvement_movement_cost3,log_improvement_movement_cost3,18,0.15652904212990792,0.09589281043242197,1.758910493594902,0.10462785810900953
ackley,log_improvement_movement_cost3,log_improvement_movement_cost3,19,0.15652904212990792,0.09589281043242197,1.7924253460170219,0.10632793395174937
ackley,log_improvement_movement_cost3,log_improvement_movement_cost3,20,0.15652904212990792,0.09589281043242197,1.8465669372998226,0.11532647938184422
ackley,log_improvement_movement_cost3,log_improvement_movement_cost3,21,0.13464082820698117,0.06969928323678014,1.897136019209731,0.11136057419451513
ackley,log_improvement_movement_cost3,log_improvement_movement_cost3,22,0.13378837781922023,0.06953232920202451,1.9300632835383318,0.1081717706031099
ackley,log_improvement_movement_cost3,log_improvement_movement_cost3,23,0.13378837781922023,0.06953232920202451,1.9940645393188028,0.09874783429965953
ackley,log_improvement_movement_cost3,log_improvement_movement_cost3,24,0.13378837781922023,0.06953232920202451,2.0367975761861667,0.09815189502515852
ackley,log_improvement_movement_cost3,log_improvement_movement_cost3,25,0.11521218890412326,0.0526308091456538,2.080416584427521,0.09464346964420427
ackley,log_improvement_movement_cost3,log_improvement_movement_cost3,26,0.11521218890412326,0.0526308091456538,2.1151173851436225,0.1015879629390392
ackley,log_improvement_movement_cost3,log_improvement_movement_cost3,27,0.08201786744301787,0.02823073597580058,2.151000607335337,0.09967822355073425
ackley,log_improvement_movement_cost3,log_improvement_movement_cost3,28,0.08201786744301787,0.02823073597580058,2.1950667228746292,0.10541333109552031
ackley,log_improvement_movement_cost3,log_improvement_movement_cost3,29,0.08201786744301787,0.02823073597580058,2.2350320045275622,0.11054390285174513
ackley,log_improvement_movement_cost3,log_improvement_movement_cost3,30,0.08201786744301787,0.02823073597580058,2.290636109646021,0.11082989525649735
ackley,log_improvement_movement_cost3,log_improvement_movement_cost3,31,0.08201786744301787,0.02823073597580058,2.325611384485424,0.11355537759092524
ackley,log_improvement_movement_cost3,log_improvement_movement_cost3,32,0.08201786744301787,0.02823073597580058,2.398195873726041,0.11425741398624685
ackley,log_improvement_movement_cost3,log_improvement_movement_cost3,33,0.08201786744301787,0.02823073597580058,2.461728847984967,0.10409230747438145
ackley,log_improvement_movement_cost3,log_improvement_movement_cost3,34,0.08201786744301787,0.02823073597580058,2.5199535141872467,0.1041586834010768
ackley,log_improvement_movement_cost3,log_improvement_movement_cost3,35,0.08186537730952208,0.028086999171795277,2.568707371282868,0.08156130600606945
ackley,log_improvement_movement_cost3,log_improvement_movement_cost3,36,0.06061345341400962,0.02388497729878392,2.611736552085173,0.07452827461406902
ackley,log_improvement_movement_cost3,log_improvement_movement_cost3,37,0.05683299697393496,0.01854098808778222,2.655244302040886,0.05817868008100509
ackley,log_improvement_movement_cost3,log_improvement_movement_cost3,38,0.05683299697393496,0.01854098808778222,2.7000902409904666,0.06472206326897151
ackley,log_improvement_movement_cost3,log_improvement_movement_cost3,39,0.05683299697393496,0.01854098808778222,2.73960680790988,0.06741798069890771
ackley,log_improvement_movement_cost3,log_improvement_movement_cost3,40,0.05683299697393496,0.01854098808778222,2.781125158504222,0.06901714787263255
ackley,log_improvement_movement_cost3,log_improvement_movement_cost3,41,0.05683299697393496,0.01854098808778222,2.8182843040763834,0.06946617776063309
ackley,log_improvement_movement_cost3,log_improvement_movement_cost3,42,0.05683299697393496,0.01854098808778222,2.8596272890203878,0.0577914604051143
ackley,log_improvement_movement_cost3,log_improvement_movement_cost3,43,0.05683299697393496,0.01854098808778222,2.901525010848508,0.05429555663306701
ackley,log_improvement_movement_cost3,log_improvement_movement_cost3,44,0.05683299697393496,0.01854098808778222,2.9573805814988687,0.047100247236987816
ackley,log_improvement_movement_cost3,log_improvement_movement_cost3,45,0.05683299697393496,0.01854098808778222,3.011909523483251,0.05518352845948263
ackley,log_improvement_movement_cost3,log_improvement_movement_cost3,46,0.05683299697393496,0.01854098808778222,3.0616578381308224,0.06148117087765576
ackley,log_improvement_movement_cost3,log_improvement_movement_cost3,47,0.05683299697393496,0.01854098808778222,3.101356932155955,0.06421426221846913
ackley,log_improvement_movement_cost3,log_improvement_movement_cost3,48,0.05683299697393496,0.01854098808778222,3.13696375220945,0.06773593596842996
ackley,log_improvement_movement_cost3,log_improvement_movement_cost3,49,0.048707495053829764,0.007067129843018426,3.1730036505057306,0.06703894945293995
ackley,optimistic_selected,optimistic_improvement_movement_cost3,0,1.8816753722768496,0.28521115887336823,0.5252108081050992,0.046082981372442364
ackley,optimistic_selected,optimistic_improvement_movement_cost3,1,1.5941422629695925,0.44874586591901305,0.6036665868187138,0.054966386169317864
ackley,optimistic_selected,optimistic_improvement_movement_cost3,2,1.2268697573486536,0.24069899386541072,0.6937118875505317,0.06800710198331811
ackley,optimistic_selected,optimistic_improvement_movement_cost3,3,1.2252692598680288,0.24234236372984616,0.7883991269056393,0.07437907177479648
ackley,optimistic_selected,optimistic_improvement_movement_cost3,4,1.033787577230379,0.32734027708807245,0.8678039884689275,0.07415427460524876
ackley,optimistic_selected,optimistic_improvement_movement_cost3,5,0.7818376099295054,0.13801750071034827,0.9543572381004483,0.07002662927610216
ackley,optimistic_selected,optimistic_improvement_movement_cost3,6,0.4511982253257085,0.1585753561524634,1.0513639275559143,0.05960569170622295
ackley,optimistic_selected,optimistic_improvement_movement_cost3,7,0.3099786037929104,0.06794482370765537,1.1537372421975391,0.035025664858654354
ackley,optimistic_selected,optimistic_improvement_movement_cost3,8,0.3099786037929104,0.06794482370765537,1.2162273470305536,0.02489776727898943
ackley,optimistic_selected,optimistic_improvement_movement_cost3,9,0.3099786037929104,0.06794482370765537,1.2933999410892711,0.038159771114030225
ackley,optimistic_selected,optimistic_improvement_movement_cost3,10,0.21530310380971018,0.07078483461693177,1.3720758704548424,0.031344325768003695
ackley,optimistic_selected,optimistic_improvement_movement_cost3,11,0.21530310380971018,0.07078483461693177,1.4871985267147803,0.0689781301604943
ackley,optimistic_selected,optimistic_improvement_movement_cost3,12,0.19896351336536164,0.056893478353900614,1.588535262927594,0.08345388373758952
ackley,optimistic_selected,optimistic_improvement_movement_cost3,13,0.19896351336536164,0.056893478353900614,1.6774475512873936,0.11077678015030606
ackley,optimistic_selected,optimistic_improvement_movement_cost3,14,0.17652767699021435,0.048346091943652636,1.7230668839345504,0.10639263970958009
ackley,optimistic_selected,optimistic_improvement_movement_cost3,15,0.1397066179917883,0.024558984412925713,1.7966935024276516,0.108942535395517
ackley,optimistic_selected,optimistic_improvement_movement_cost3,16,0.1397066179917883,0.024558984412925713,1.8847003375798097,0.13051944487966535
ackley,optimistic_selected,optimistic_improvement_movement_cost3,17,0.13176570993387005,0.01350630619199983,1.9386931071614866,0.12561779618975155
ackley,optimistic_selected,optimistic_improvement_movement_cost3,18,0.11773967293781402,0.03076843038939141,1.9793637349532807,0.11149274072592247
ackley,optimistic_selected,optimistic_improvement_movement_cost3,19,0.1174850815007571,0.03069851196399018,2.0138869343000474,0.1023299375809697
ackley,optimistic_selected,optimistic_improvement_movement_cost3,20,0.10384980471053658,0.03303044872597473,2.050474530157621,0.10860328882445604
ackley,optimistic_selected,optimistic_improvement_movement_cost3,21,0.10384980471053658,0.03303044872597473,2.1198941534607454,0.11105117165105917
ackley,optimistic_selected,optimistic_improvement_movement_cost3,22,0.09025054672621897,0.014038770061703242,2.1744152167748756,0.11988713200419499
ackley,optimistic_selected,optimistic_improvement_movement_cost3,23,0.0814547438655689,0.00358823110648152,2.227933069192607,0.10759516171567696
ackley,optimistic_selected,optimistic_improvement_movement_cost3,24,0.0814547438655689,0.00358823110648152,2.2807937548662887,0.11453273214107353
ackley,optimistic_selected,optimistic_improvement_movement_cost3,25,0.0814547438655689,0.00358823110648152,2.332003694733157,0.12789378887582356
ackley,optimistic_selected,optimistic_improvement_movement_cost3,26,0.0814547438655689,0.00358823110648152,2.389739938249164,0.12438177948164703
ackley,optimistic_selected,optimistic_improvement_movement_cost3,27,0.06625189720314421,0.012815475923880368,2.4372134899185585,0.12571058124254286
ackley,optimistic_selected,optimistic_improvement_movement_cost3,28,0.06625189720314421,0.012815475923880368,2.482823414778695,0.11614885226992702
ackley,optimistic_selected,optimistic_improvement_movement_cost3,29,0.06625189720314421,0.012815475923880368,2.52454212435328,0.12435458691719745
ackley,optimistic_selected,optimistic_improvement_movement_cost3,30,0.06625189720314421,0.012815475923880368,2.568214047187332,0.12226880654283595
ackley,optimistic_selected,optimistic_improvement_movement_cost3,31,0.06625189720314421,0.012815475923880368,2.6170765791012234,0.13020085526645753
ackley,optimistic_selected,optimistic_improvement_movement_cost3,32,0.06625189720314421,0.012815475923880368,2.673089055177268,0.13338434668378832
ackley,optimistic_selected,optimistic_improvement_movement_cost3,33,0.06625189720314421,0.012815475923880368,2.7300801386364975,0.13908632234395601
ackley,optimistic_selected,optimistic_improvement_movement_cost3,34,0.06625189720314421,0.012815475923880368,2.77635313684397,0.13368193067003964
ackley,optimistic_selected,optimistic_improvement_movement_cost3,35,0.06625189720314421,0.012815475923880368,2.8118258087162737,0.13481664365234766
ackley,optimistic_selected,optimistic_improvement_movement_cost3,36,0.06084382832956381,0.01587989270867173,2.859586974376114,0.1363103068408344
ackley,optimistic_selected,optimistic_improvement_movement_cost3,37,0.0603898868748011,0.015243012279211222,2.912901618551322,0.11735598189334315
ackley,optimistic_selected,optimistic_improvement_movement_cost3,38,0.0603898868748011,0.015243012279211222,2.972704760242552,0.1015641376496141
ackley,optimistic_selected,optimistic_improvement_movement_cost3,39,0.0603898868748011,0.015243012279211222,3.0137307723923024,0.10714241209087262
ackley,optimistic_selected,optimistic_improvement_movement_cost3,40,0.0603898868748011,0.015243012279211222,3.0582217399172102,0.10952955640831778
ackley,optimistic_selected,optimistic_improvement_movement_cost3,41,0.0603898868748011,0.015243012279211222,3.09888887993802,0.10665380677590848
ackley,optimistic_selected,optimistic_improvement_movement_cost3,42,0.0603898868748011,0.015243012279211222,3.159785651422414,0.07808364207652146
ackley,optimistic_selected,optimistic_improvement_movement_cost3,43,0.0603898868748011,0.015243012279211222,3.2136009904243683,0.0655418204937053
