function,method,reward_dir,iteration,best_regret_mean,best_regret_std,cum_scaled_move_cost_mean,cum_scaled_move_cost_std
ackley,pure_bo,pure_bo,0,2.43405595800599,0.7221982611428939,1.103773889960182,0.32738536908595733
ackley,pure_bo,pure_bo,1,2.3151071055994112,0.8745746938853063,1.5807745382476839,0.7829389417628441
ackley,pure_bo,pure_bo,2,2.035831809337436,0.6363325742773919,2.0344339834433125,0.7265506344166613
ackley,pure_bo,pure_bo,3,1.9196021032000505,0.5291089047750196,2.3794360741748624,0.638115066022927
ackley,pure_bo,pure_bo,4,1.7925735108629706,0.4378430739728199,2.845716598857083,0.7508843017179168
ackley,pure_bo,pure_bo,5,1.7925735108629706,0.4378430739728199,3.159744904725033,0.9008817703900788
ackley,pure_bo,pure_bo,6,1.7594802173399469,0.4168769660025821,3.642485659016552,1.1282116011147925
ackley,pure_bo,pure_bo,7,1.7594802173399469,0.4168769660025821,4.147199922007729,1.429326216960491
ackley,pure_bo,pure_bo,8,1.6099256298298226,0.3380903632792482,4.722542509626625,1.772491561873506
ackley,pure_bo,pure_bo,9,1.4805065460619702,0.21718311761587134,5.235676618886781,2.2287107783329807
ackley,pure_bo,pure_bo,10,1.4805065460619702,0.21718311761587134,5.610818259134034,2.5836142918438076
ackley,pure_bo,pure_bo,11,1.3140756456307412,0.2235835490842418,6.033724733616178,2.8861721286516073
ackley,pure_bo,pure_bo,12,1.3140756456307412,0.2235835490842418,6.548165014926774,3.4136556117146246
ackley,pure_bo,pure_bo,13,1.2826592155192025,0.17926242044779594,7.059773380070552,3.887204218744101
ackley,pure_bo,pure_bo,14,1.2826592155192025,0.17926242044779594,7.6520204251230055,4.490474390100244
ackley,pure_bo,pure_bo,15,1.1784252988375863,0.19696144209198935,8.279938292812467,5.03998664931391
ackley,pure_bo,pure_bo,16,1.1784252988375863,0.19696144209198935,8.630538063162541,5.341418916398044
ackley,pure_bo,pure_bo,17,1.0367731565508607,0.38280944680399026,9.319230451728787,5.974356989251489
ackley,pure_bo,pure_bo,18,1.0367731565508607,0.38280944680399026,9.771099158997508,6.427660730863623
ackley,pure_bo,pure_bo,19,0.9984015941830747,0.3462872049973198,10.261870607008904,6.878165148755952
ackley,pure_bo,pure_bo,20,0.9984015941830747,0.3462872049973198,11.048624095720621,7.1087400536005285
ackley,pure_bo,pure_bo,21,0.9984015941830747,0.3462872049973198,11.8222842866543,7.579953286348417
ackley,pure_bo,pure_bo,22,0.9984015941830747,0.3462872049973198,12.456730936132677,7.8780201777426795
ackley,pure_bo,pure_bo,23,0.9984015941830747,0.3462872049973198,13.220547248925506,8.095552631601077
ackley,pure_bo,pure_bo,24,0.9984015941830747,0.3462872049973198,13.896124927331298,8.27522393476765
ackley,pure_bo,pure_bo,25,0.914676406636807,0.4635897979075443,15.111451138332713,8.443188367285103
ackley,pure_bo,pure_bo,26,0.914676406636807,0.4635897979075443,16.383467567666738,8.7957006004136
ackley,pure_bo,pure_bo,27,0.914676406636807,0.4635897979075443,17.332681375313513,8.950651102929546
ackley,pure_bo,pure_bo,28,0.914676406636807,0.4635897979075443,18.779432568258162,8.915144938212775
