function,method,reward_dir,iteration,best_regret_mean,best_regret_std,cum_scaled_move_cost_mean,cum_scaled_move_cost_std
rastrigin,pure_bo,pure_bo,0,47.89154360073737,5.723736249081757,0.6554381886435794,0.04742610408296477
rastrigin,pure_bo,pure_bo,1,47.89154360073737,5.723736249081757,1.2295431730776916,0.4007149263674193
rastrigin,pure_bo,pure_bo,2,47.89154360073737,5.723736249081757,1.6321013172275916,0.5804184986158576
rastrigin,pure_bo,pure_bo,3,47.89154360073737,5.723736249081757,2.195842763069692,0.7800226453956148
rastrigin,pure_bo,pure_bo,4,43.06610549613765,5.806393393450482,2.9474750868304214,1.0775391035578687
rastrigin,pure_bo,pure_bo,5,43.06610549613765,5.806393393450482,3.304251607617305,1.0844825858039118
rastrigin,pure_bo,pure_bo,6,43.06610549613765,5.806393393450482,3.7843406638351715,1.2656715816062216
rastrigin,pure_bo,pure_bo,7,42.727400101219246,5.33111302992267,4.125787800470938,1.4418836889361872
rastrigin,pure_bo,pure_bo,8,42.727400101219246,5.33111302992267,4.631859461588628,1.5507484067073896
rastrigin,pure_bo,pure_bo,9,42.727400101219246,5.33111302992267,5.0894670029412294,1.726471246482156
rastrigin,pure_bo,pure_bo,10,42.57208977357768,5.419106209324384,5.328649805494071,1.9088285282814672
rastrigin,pure_bo,pure_bo,11,42.57208977357768,5.419106209324384,5.753256094536895,2.205349710593862
rastrigin,pure_bo,pure_bo,12,42.57208977357768,5.419106209324384,6.183739139318749,2.1317274594175797
rastrigin,pure_bo,pure_bo,13,42.57208977357768,5.419106209324384,6.69095913010617,2.324579752938234
rastrigin,pure_bo,pure_bo,14,42.57208977357768,5.419106209324384,7.194386421023815,2.8153916741726364
rastrigin,pure_bo,pure_bo,15,42.57208977357768,5.419106209324384,8.038744909584656,3.280637362221457
rastrigin,pure_bo,pure_bo,16,37.542711355788235,10.590117328250395,8.54542265534625,3.638709622442124
rastrigin,pure_bo,pure_bo,17,37.542711355788235,10.590117328250395,8.83823903346609,3.9458994898169393
rastrigin,pure_bo,pure_bo,18,37.542711355788235,10.590117328250395,9.200907513369401,4.323566486713851
rastrigin,pure_bo,pure_bo,19,37.542711355788235,10.590117328250395,9.91000952256043,4.849976145203858
rastrigin,pure_bo,pure_bo,20,37.542711355788235,10.590117328250395,10.335775426215209,5.094916514200795
rastrigin,pure_bo,pure_bo,21,37.542711355788235,10.590117328250395,10.70772993105892,5.364628584981723
rastrigin,pure_bo,pure_bo,22,37.542711355788235,10.590117328250395,11.222364694193766,5.452776361005033
rastrigin,pure_bo,pure_bo,23,37.542711355788235,10.590117328250395,11.924631701471377,5.7551358796760015
rastrigin,pure_bo,pure_bo,24,37.542711355788235,10.590117328250395,12.565509698803984,6.1169982252573245
rastrigin,pure_bo,pure_bo,25,37.542711355788235,10.590117328250395,13.412376679190961,6.388494296433646
rastrigin,pure_bo,pure_bo,26,37.542711355788235,10.590117328250395,14.458064456734407,6.208775210697013
rastrigin,pure_bo,pure_bo,27,37.542711355788235,10.590117328250395,15.719328893828349,5.943373848050662
rastrigin,pure_bo,pure_bo,28,37.542711355788235,10.590117328250395,16.85303725759407,5.558677249163883
rastrigin,pure_bo,pure_bo,29,37.542711355788235,10.590117328250395,17.807445890217696,5.256064595876196
rastrigin,pure_bo,pure_bo,30,37.542711355788235,10.590117328250395,18.749945377612274,5.277459526042869
rastrigin,pure_bo,pure_bo,31,37.542711355788235,10.590117328250395,19.92149395422725,4.76947742670225
rastrigin,pure_bo,pure_bo,32,37.542711355788235,10.590117328250395,20.851749538473072,4.5740493329326055
rastrigin,pure_bo,pure_bo,33,37.542711355788235,10.590117328250395,21.517764195278602,4.1238889471862645
rastrigin,pure_bo,pure_bo,34,37.542711355788235,10.590117328250395,22.537503703853645,4.074454633107072
rastrigin,pure_bo,pure_bo,35,37.542711355788235,10.590117328250395,22.881704723271444,3.9846536557951935
rastrigin,pure_bo,pure_bo,36,37.542711355788235,10.590117328250395,23.27906713677785,3.9614556725521086
rastrigin,pure_bo,pure_bo,37,37.542711355788235,10.590117328250395,23.575336785038605,3.9953435385345473
rastrigin,pure_bo,pure_bo,38,37.542711355788235,10.590117328250395,23.850374116600534,3.8842641818506864
rastrigin,pure_bo,pure_bo,39,37.542711355788235,10.590117328250395,24.023807460294545,3.8784820409224348
rastrigin,pure_bo,pure_bo,40,37.542711355788235,10.590117328250395,24.22721112259335,3.873813965352373
rastrigin,pure_bo,pure_bo,41,37.542711355788235,10.590117328250395,24.55169230754214,3.9498494532391364
rastrigin,pure_bo,pure_bo,42,37.542711355788235,10.590117328250395,24.603807671696057,3.8770026387711995
rastrigin,pure_bo,pure_bo,43,37.542711355788235,10.590117328250395,24.700421998390194,3.7420438329936148
rastrigin,pure_bo,pure_bo,44,37.542711355788235,10.590117328250395,24.761950313619092,3.6561608739200104
rastrigin,pure_bo,pure_bo,45,37.542711355788235,10.590117328250395,24.92510161202576,3.428705868846512
rastrigin,pure_bo,pure_bo,46,37.542711355788235,10.590117328250395,25.105782786455013,3.177363126187075
rastrigin,pure_bo,pure_bo,47,37.542711355788235,10.590117328250395,25.22299985887477,3.0146800976471075
rastrigin,pure_bo,pure_bo,48,37.542711355788235,10.590117328250395,25.421628914684508,2.739852130030462
rastrigin,pure_bo,pure_bo,49,37.542711355788235,10.590117328250395,25.625835498236725,2.458739064531059
rastrigin,earlbo,earlbo,0,49.040620718391544,4.1100094252459325,0.6601609548669167,0.1527296381868013
rastrigin,earlbo,earlbo,1,46.902241850560756,4.08912777525902,0.9064331742362667,0.20203685232756735
rastrigin,earlbo,earlbo,2,44.455366568973666,6.811695727200037,1.1105767822564883,0.1734704482220598
rastrigin,earlbo,earlbo,3,44.19864799076617,7.134498756500952,1.3197447893146954,0.21519608298218282
rastrigin,earlbo,earlbo,4,44.19864799076617,7.134498756500952,1.5249689377527842,0.2884588059301586
rastrigin,earlbo,earlbo,5,44.19864799076617,7.134498756500952,1.7585041071424723,0.2869771507470296
rastrigin,earlbo,earlbo,6,36.18811907473571,13.020810504284336,2.020268136656147,0.3999045881456698
rastrigin,earlbo,earlbo,7,34.92948070007338,11.460833867460432,2.201349269527945,0.3420729167597501
rastrigin,earlbo,earlbo,8,34.92948070007338,11.460833867460432,2.438578351102191,0.3799757187334906
rastrigin,earlbo,earlbo,9,31.025076575407553,7.296517429913598,2.63648921531427,0.4497764835500835
rastrigin,earlbo,earlbo,10,31.025076575407553,7.296517429913598,2.8171050571353415,0.5108643099823645
rastrigin,earlbo,earlbo,11,31.025076575407553,7.296517429913598,3.026258162891191,0.5359316732736659
rastrigin,earlbo,earlbo,12,31.025076575407553,7.296517429913598,3.3146326130358044,0.5322857804319373
rastrigin,earlbo,earlbo,13,31.025076575407553,7.296517429913598,3.7387721327747365,0.6482834196951127
rastrigin,earlbo,earlbo,14,29.292856699879135,6.1629977978218164,4.051692551462902,0.8122793943965708
rastrigin,earlbo,earlbo,15,29.292856699879135,6.1629977978218164,4.3233471134771335,1.003860672362804
rastrigin,earlbo,earlbo,16,29.292856699879135,6.1629977978218164,4.752257800352019,1.1971757632975653
rastrigin,earlbo,earlbo,17,28.692715117673202,5.628715545424718,5.142372976791702,1.3885128146844048
rastrigin,earlbo,earlbo,18,28.692715117673202,5.628715545424718,5.400605622535302,1.5329756032043396
rastrigin,earlbo,earlbo,19,28.39188150829794,5.3913325359557165,5.718540295687056,1.5968462974103104
rastrigin,earlbo,earlbo,20,28.39188150829794,5.3913325359557165,5.956760191481744,1.7486027140937925
rastrigin,earlbo,earlbo,21,28.39188150829794,5.3913325359557165,6.2085168147967735,1.8234529019094659
rastrigin,earlbo,earlbo,22,28.39188150829794,5.3913325359557165,6.417340960709795,1.8477036991384537
rastrigin,earlbo,earlbo,23,28.39188150829794,5.3913325359557165,6.644954753650506,1.923739104987779
rastrigin,earlbo,earlbo,24,28.39188150829794,5.3913325359557165,6.9846915632479964,2.0877073192167166
rastrigin,earlbo,earlbo,25,28.39188150829794,5.3913325359557165,7.278232637926638,2.1869513266372365
rastrigin,earlbo,earlbo,26,28.39188150829794,5.3913325359557165,7.639936779784375,2.3696741320378214
rastrigin,earlbo,earlbo,27,28.39188150829794,5.3913325359557165,8.107627480516621,2.506475564572056
rastrigin,earlbo,earlbo,28,28.39188150829794,5.3913325359557165,8.465794732783747,2.5474302674310416
rastrigin,earlbo,earlbo,29,28.39188150829794,5.3913325359557165,8.846833150605677,2.6279056006564803
rastrigin,earlbo,earlbo,30,28.39188150829794,5.3913325359557165,9.356514080069866,2.611319777765572
rastrigin,earlbo,earlbo,31,28.39188150829794,5.3913325359557165,10.083935590983705,2.712819274832785
rastrigin,earlbo,earlbo,32,28.39188150829794,5.3913325359557165,10.550410100796084,2.8702596178027666
rastrigin,earlbo,earlbo,33,28.39188150829794,5.3913325359557165,10.954550827896966,2.9335188996221446
rastrigin,earlbo,earlbo,34,28.39188150829794,5.3913325359557165,11.462786299027124,3.0488144663523817
rastrigin,earlbo,earlbo,35,28.39188150829794,5.3913325359557165,11.892524374064848,3.132459797979968
rastrigin,earlbo,earlbo,36,28.39188150829794,5.3913325359557165,12.348934358299156,3.1092499600446293
rastrigin,earlbo,earlbo,37,28.39188150829794,5.3913325359557165,12.692776250446096,3.1044299507568276
rastrigin,earlbo,earlbo,38,28.39188150829794,5.3913325359557165,13.053008041320217,3.204315447303211
rastrigin,earlbo,earlbo,39,28.39188150829794,5.3913325359557165,13.519587137276636,3.474020301057015
rastrigin,earlbo,earlbo,40,28.39188150829794,5.3913325359557165,14.004377934716276,3.7371810392616536
rastrigin,earlbo,earlbo,41,28.22843457185653,5.272280739353043,14.378860330482832,3.977541559476242
rastrigin,earlbo,earlbo,42,28.22843457185653,5.272280739353043,14.740237179004042,4.140222146886033
rastrigin,earlbo,earlbo,43,28.22843457185653,5.272280739353043,15.070619124414634,4.099360074931607
rastrigin,earlbo,earlbo,44,28.22843457185653,5.272280739353043,15.575941623524278,4.134279207192866
rastrigin,earlbo,earlbo,45,28.22843457185653,5.272280739353043,15.89749019125737,4.128045638436068
rastrigin,earlbo,earlbo,46,28.22843457185653,5.272280739353043,16.173065784877895,4.09868535243077
rastrigin,earlbo,earlbo,47,28.22843457185653,5.272280739353043,16.515684421565144,4.206019291504775
rastrigin,earlbo,earlbo,48,28.22843457185653,5.272280739353043,16.87211776833001,4.347126567403243
rastrigin,earlbo,earlbo,49,28.22843457185653,5.272280739353043,17.32924866730502,4.620778717156397
rastrigin,snake,snake,0,49.040620718391544,4.1100094252459325,0.6187738176084331,0.1642487345584714
rastrigin,snake,snake,1,45.639992030903834,8.897690982118565,0.9406070830321505,0.22990601919341783
rastrigin,snake,snake,2,41.52562554226814,6.141951005285045,1.1233026025690793,0.2876917526542566
rastrigin,snake,snake,3,41.52562554226814,6.141951005285045,1.2836883149760872,0.2713388038984689
rastrigin,snake,snake,4,41.52562554226814,6.141951005285045,1.4314930398040098,0.25814356918735465
rastrigin,snake,snake,5,41.52562554226814,6.141951005285045,1.536639715068053,0.26476162127757585
rastrigin,snake,snake,6,38.765445358711254,4.4610280078535895,1.7909890318241313,0.12576952048587375
rastrigin,snake,snake,7,34.58019552092228,7.142329149488213,1.9940491894415793,0.24394440283563912
rastrigin,snake,snake,8,34.58019552092228,7.142329149488213,2.2786491072806596,0.08637740595174762
